pos,generation,rank,score,id
"[(330.0, 410.0), (371.0, 429.0), (345.0, 560.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (898.0, 898.0), (921.0, 964.0), (897.0, 324.0), (964.0, 726.0), (528.0, 794.0), (684.0, 273.0), (901.0, 639.0), (938.0, 646.0), (724.0, 631.0), (602.0, 68.0), (796.0, 310.0), (761.0, 772.0), (573.0, 903.0), (704.0, 995.0), (730.0, 742.0), (494.0, 898.0), (708.0, 99.0), (508.0, 31.0), (273.0, 105.0), (501.0, 287.0), (929.0, 389.0), (951.0, 209.0), (862.0, 361.0), (774.0, 130.0), (3.0, 517.0), (549.0, 329.0), (875.0, 407.0), (437.0, 601.0), (444.0, 428.0), (643.0, 404.0), (101.0, 482.0), (220.0, 307.0), (837.0, 787.0), (758.0, 405.0), (328.0, 489.0), (628.0, 311.0), (908.0, 534.0), (436.0, 619.0)]",128,27,17801.260928463293,7666
"[(101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (273.0, 105.0), (436.0, 619.0), (908.0, 534.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (371.0, 429.0), (897.0, 324.0), (708.0, 99.0), (862.0, 361.0), (3.0, 517.0), (724.0, 631.0), (929.0, 389.0), (875.0, 407.0), (758.0, 405.0), (549.0, 329.0), (602.0, 68.0), (437.0, 601.0), (508.0, 31.0), (938.0, 646.0), (730.0, 742.0), (528.0, 794.0), (220.0, 307.0), (330.0, 410.0), (837.0, 787.0), (328.0, 489.0), (444.0, 428.0), (345.0, 560.0), (684.0, 273.0), (774.0, 130.0), (951.0, 209.0), (628.0, 311.0), (796.0, 310.0), (501.0, 287.0)]",162,28,17805.306192318167,9705
"[(345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (436.0, 619.0), (330.0, 410.0), (3.0, 517.0), (528.0, 794.0), (862.0, 361.0), (273.0, 105.0), (549.0, 329.0), (901.0, 639.0), (730.0, 742.0), (371.0, 429.0), (708.0, 99.0), (796.0, 310.0), (724.0, 631.0), (437.0, 601.0), (964.0, 726.0), (328.0, 489.0), (929.0, 389.0), (774.0, 130.0), (602.0, 68.0), (628.0, 311.0), (758.0, 405.0), (908.0, 534.0), (951.0, 209.0), (875.0, 407.0), (837.0, 787.0), (761.0, 772.0), (501.0, 287.0), (508.0, 31.0), (897.0, 324.0), (220.0, 307.0), (444.0, 428.0), (938.0, 646.0), (684.0, 273.0)]",137,29,17816.05594497112,8249
"[(964.0, 726.0), (901.0, 639.0), (796.0, 310.0), (708.0, 99.0), (684.0, 273.0), (862.0, 361.0), (837.0, 787.0), (730.0, 742.0), (951.0, 209.0), (929.0, 389.0), (897.0, 324.0), (345.0, 560.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (437.0, 601.0), (724.0, 631.0), (436.0, 619.0), (220.0, 307.0), (774.0, 130.0), (501.0, 287.0), (330.0, 410.0), (549.0, 329.0), (116.0, 69.0), (875.0, 407.0), (101.0, 482.0), (3.0, 517.0), (371.0, 429.0), (278.0, 434.0), (273.0, 105.0), (444.0, 428.0), (938.0, 646.0), (898.0, 898.0), (528.0, 794.0), (328.0, 489.0), (213.0, 639.0), (758.0, 405.0), (908.0, 534.0), (508.0, 31.0), (602.0, 68.0), (761.0, 772.0), (628.0, 311.0), (643.0, 404.0), (704.0, 995.0), (573.0, 903.0), (494.0, 898.0)]",115,30,17856.568695221147,6934
"[(116.0, 69.0), (278.0, 434.0), (101.0, 482.0), (98.0, 711.0), (2.0, 897.0), (213.0, 639.0), (897.0, 324.0), (796.0, 310.0), (508.0, 31.0), (602.0, 68.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (573.0, 903.0), (898.0, 898.0), (528.0, 794.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (273.0, 105.0), (220.0, 307.0), (345.0, 560.0), (3.0, 517.0), (328.0, 489.0), (724.0, 631.0), (501.0, 287.0), (929.0, 389.0), (276.0, 666.0), (643.0, 404.0), (436.0, 619.0), (330.0, 410.0), (908.0, 534.0), (684.0, 273.0), (761.0, 772.0), (494.0, 898.0), (938.0, 646.0), (837.0, 787.0), (704.0, 995.0), (444.0, 428.0), (758.0, 405.0), (628.0, 311.0), (549.0, 329.0), (437.0, 601.0), (730.0, 742.0), (875.0, 407.0), (774.0, 130.0), (371.0, 429.0)]",103,31,17877.27966651302,6206
"[(761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (345.0, 560.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (730.0, 742.0), (951.0, 209.0), (528.0, 794.0), (437.0, 601.0), (549.0, 329.0), (628.0, 311.0), (508.0, 31.0), (273.0, 105.0), (371.0, 429.0), (602.0, 68.0), (964.0, 726.0), (921.0, 964.0), (643.0, 404.0), (436.0, 619.0), (875.0, 407.0), (758.0, 405.0), (862.0, 361.0), (908.0, 534.0), (901.0, 639.0), (708.0, 99.0), (929.0, 389.0), (328.0, 489.0), (938.0, 646.0), (684.0, 273.0), (220.0, 307.0), (278.0, 434.0), (116.0, 69.0), (724.0, 631.0), (796.0, 310.0), (774.0, 130.0), (330.0, 410.0), (897.0, 324.0), (501.0, 287.0), (837.0, 787.0), (444.0, 428.0)]",181,32,17910.2666568341,10875
"[(951.0, 209.0), (708.0, 99.0), (273.0, 105.0), (330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (628.0, 311.0), (758.0, 405.0), (436.0, 619.0), (908.0, 534.0), (774.0, 130.0), (528.0, 794.0), (724.0, 631.0), (437.0, 601.0), (189.0, 739.0), (328.0, 489.0), (45.0, 549.0), (897.0, 324.0), (837.0, 787.0), (371.0, 429.0), (549.0, 329.0), (938.0, 646.0), (278.0, 434.0), (444.0, 428.0), (730.0, 742.0), (501.0, 287.0), (220.0, 307.0), (508.0, 31.0), (929.0, 389.0), (862.0, 361.0), (875.0, 407.0), (602.0, 68.0), (684.0, 273.0), (796.0, 310.0)]",193,33,17912.4390894364,11573
"[(508.0, 31.0), (330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (436.0, 619.0), (796.0, 310.0), (862.0, 361.0), (708.0, 99.0), (273.0, 105.0), (437.0, 601.0), (929.0, 389.0), (897.0, 324.0), (758.0, 405.0), (602.0, 68.0), (501.0, 287.0), (220.0, 307.0), (724.0, 631.0), (730.0, 742.0), (684.0, 273.0), (837.0, 787.0), (938.0, 646.0), (371.0, 429.0), (951.0, 209.0), (328.0, 489.0), (549.0, 329.0), (908.0, 534.0), (774.0, 130.0), (528.0, 794.0), (628.0, 311.0), (444.0, 428.0), (875.0, 407.0)]",166,34,17914.241529945557,9998
"[(189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (273.0, 105.0), (929.0, 389.0), (862.0, 361.0), (708.0, 99.0), (444.0, 428.0), (345.0, 560.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (328.0, 489.0), (938.0, 646.0), (549.0, 329.0), (796.0, 310.0), (508.0, 31.0), (724.0, 631.0), (501.0, 287.0), (684.0, 273.0), (730.0, 742.0), (494.0, 898.0), (875.0, 407.0), (951.0, 209.0), (837.0, 787.0), (573.0, 903.0), (774.0, 130.0), (758.0, 405.0), (602.0, 68.0), (643.0, 404.0), (897.0, 324.0), (628.0, 311.0), (908.0, 534.0), (528.0, 794.0), (704.0, 995.0), (330.0, 410.0), (371.0, 429.0), (220.0, 307.0), (436.0, 619.0), (437.0, 601.0)]",181,35,17928.795544132765,10860
"[(330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (951.0, 209.0), (602.0, 68.0), (501.0, 287.0), (628.0, 311.0), (758.0, 405.0), (938.0, 646.0), (708.0, 99.0), (328.0, 489.0), (898.0, 898.0), (796.0, 310.0), (761.0, 772.0), (444.0, 428.0), (774.0, 130.0), (862.0, 361.0), (929.0, 389.0), (908.0, 534.0), (837.0, 787.0), (875.0, 407.0), (897.0, 324.0), (684.0, 273.0), (220.0, 307.0), (371.0, 429.0), (643.0, 404.0), (508.0, 31.0), (573.0, 903.0), (901.0, 639.0), (704.0, 995.0), (724.0, 631.0), (494.0, 898.0), (528.0, 794.0), (437.0, 601.0), (549.0, 329.0), (436.0, 619.0), (730.0, 742.0), (273.0, 105.0)]",185,36,17957.044832106545,11113
"[(684.0, 273.0), (774.0, 130.0), (929.0, 389.0), (573.0, 903.0), (898.0, 898.0), (921.0, 964.0), (528.0, 794.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (273.0, 105.0), (436.0, 619.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (371.0, 429.0), (724.0, 631.0), (758.0, 405.0), (796.0, 310.0), (3.0, 517.0), (494.0, 898.0), (328.0, 489.0), (875.0, 407.0), (964.0, 726.0), (220.0, 307.0), (628.0, 311.0), (938.0, 646.0), (901.0, 639.0), (444.0, 428.0), (437.0, 601.0), (897.0, 324.0), (330.0, 410.0), (549.0, 329.0), (908.0, 534.0), (761.0, 772.0), (704.0, 995.0), (837.0, 787.0), (730.0, 742.0), (643.0, 404.0), (501.0, 287.0), (602.0, 68.0), (508.0, 31.0)]",144,37,17967.736590406996,8628
"[(330.0, 410.0), (371.0, 429.0), (345.0, 560.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (436.0, 619.0), (273.0, 105.0), (602.0, 68.0), (549.0, 329.0), (908.0, 534.0), (929.0, 389.0), (897.0, 324.0), (508.0, 31.0), (3.0, 517.0), (213.0, 639.0), (708.0, 99.0), (875.0, 407.0), (724.0, 631.0), (444.0, 428.0), (628.0, 311.0), (951.0, 209.0), (437.0, 601.0), (938.0, 646.0), (730.0, 742.0), (501.0, 287.0), (220.0, 307.0), (278.0, 434.0), (758.0, 405.0), (101.0, 482.0), (528.0, 794.0), (328.0, 489.0), (774.0, 130.0), (684.0, 273.0), (837.0, 787.0), (116.0, 69.0), (862.0, 361.0), (796.0, 310.0)]",115,38,17991.83854150302,6895
"[(45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (101.0, 482.0), (98.0, 711.0), (116.0, 69.0), (278.0, 434.0), (444.0, 428.0), (437.0, 601.0), (684.0, 273.0), (774.0, 130.0), (929.0, 389.0), (345.0, 560.0), (730.0, 742.0), (875.0, 407.0), (2.0, 897.0), (436.0, 619.0), (897.0, 324.0), (220.0, 307.0), (328.0, 489.0), (213.0, 639.0), (758.0, 405.0), (796.0, 310.0), (951.0, 209.0), (908.0, 534.0), (862.0, 361.0), (508.0, 31.0), (3.0, 517.0), (501.0, 287.0), (273.0, 105.0), (628.0, 311.0), (708.0, 99.0), (602.0, 68.0), (724.0, 631.0), (528.0, 794.0), (549.0, 329.0), (938.0, 646.0), (837.0, 787.0), (276.0, 666.0), (371.0, 429.0), (330.0, 410.0)]",138,39,18043.92281149381,8263
"[(345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (796.0, 310.0), (573.0, 903.0), (898.0, 898.0), (528.0, 794.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (273.0, 105.0), (436.0, 619.0), (704.0, 995.0), (628.0, 311.0), (602.0, 68.0), (549.0, 329.0), (929.0, 389.0), (371.0, 429.0), (494.0, 898.0), (220.0, 307.0), (278.0, 434.0), (213.0, 639.0), (3.0, 517.0), (508.0, 31.0), (837.0, 787.0), (761.0, 772.0), (444.0, 428.0), (328.0, 489.0), (330.0, 410.0), (684.0, 273.0), (875.0, 407.0), (774.0, 130.0), (437.0, 601.0), (938.0, 646.0), (908.0, 534.0), (643.0, 404.0), (897.0, 324.0), (730.0, 742.0), (724.0, 631.0), (758.0, 405.0), (116.0, 69.0), (501.0, 287.0)]",95,40,18050.33125682902,5701
